,Title,PMID,text,DOI,labels,source
1916,,,"tion of the rule for ` rel marker ' , at the node marked -LRB- * -RRB- in the figure . the heavy cost of inferencing",,0,acl_cambridge
1917,,,This volume contains a description of the CoNLL-2012 Shared Task and the participating systems . the relatively low upper bound for the CCG parser on DepBank,,0,acl_cambridge
1918,,,"NPL will have a number of modern flow of control facilities -LRB- for example , FOR and WHILE loops -RRB- . requiring manually sense-tagged data",,0,acl_cambridge
1919,,,"Our results suggest that on the shared task , a combination of features relying only on word and character ngrams provided a strong baseline . exact inference is intractable for those dynamically generated segment level features",,0,acl_cambridge
1920,,,"This publication has emanated from research conducted with the financial support of Science Foundation Ireland under Grant Number SFI/12/RC / 2289 . the selection of only a single alignment from the distribution of source words at the end of 1,000 walks , since this does not allow for one-to-many mappings",,0,acl_cambridge
1921,,,"Active/passive transforms , changing words with synonyms , and rephrasings of the same idea are all examples of transformations that paraphrases can use -LRB- others can be used too -RRB- . the computational complexity of working with SVMs",,0,acl_cambridge
1922,,,"Training starts in a noise free environment using a small number of grid points and it continues until the performance of the policy levels off . it queries each term appearing in each list and hence , suffers from high run time cost",,0,acl_cambridge
1923,,,"This representation includes selectional preferences -LRB- like subj , obj , mod -RRB- exactly parallel to inverse selectional preferences -LRB- subj \u2212 1 , obj \u2212 1 , comp \u2212 1 -RRB- . unknown words",,0,acl_cambridge
1924,,,"We can not say that no two constituents may combine when they are separated by a large gap , only that the two smallest possible constituents , i.e. , the two words , may not combine . it is very hard to generalize and introduces a lot of additional redundant relation edges",,0,acl_cambridge
1925,,,"One of the main goals of SLA modeling is to discover which input is most effective for SLA , because a substantial part of learners ' input can be controlled , while their time capacity is small . the large combined search space",,0,acl_cambridge
1926,,,In Section 5 we suggested that mixed dependencies may be the result of distance . is not feasible to search the space of possible feature sets by hand,,0,acl_cambridge
1927,,,"The methods in Table 4 are represented in the form a1-a2 , where a1 denotes adjusting the predictions of which classifier , and a2 denotes how the sense priors are estimated . the strong confidence this approach places on word boundaries ( Beaufort et al. , 2010 )",,0,acl_cambridge
1928,,,"In experiments not reported here , we found that taking into account the brevity penalty at the sentence level can cause large fluctuations in lattice MBR performance on different test sets . we would have to set up too many of them depending on the various shapes and functions of bent trajectories",,0,acl_cambridge
1929,,,"We show in Table 7 the F-score performance of our classifier as obtained by an averaged 10-fold cross-validation . Ravichandran and Hovy focus on the use of such surface text patterns to answer so-called factoid questions ( Voorhees , 2004 )",,0,acl_cambridge
1930,,,"Indeed , recent work in parallel with ours -LRB- Bowman et al. , 2015 -RRB- has shown that recurrent models like LSTMs can discover implicit recursive compositional structure . the system considers coreference only within a sentence and between adjacent sentences",,0,acl_cambridge
1931,,,"In addition to a strictly projective arc-eager parser , we also include a version that uses pseudo-projective parsing -LRB- Nivre and Nilsson 2005 -RRB- to recover non-projective arcs . KB sparsity",,0,acl_cambridge
1932,,,"For interoperability , such resources should probably be converted into other formats . its organizational and text templates are not particularly flexible ( e.g. , they demand a specific speech act order and they realize each speech act as a single sentence )",,0,acl_cambridge
1933,,,The difference between SVD and pure-vector models is negligible and they both obtain the best performance in terms of both cluster entropy -LRB- not shown in the table -RRB- and purity . it does not provide estimates of class membership probabilities,,0,acl_cambridge
1934,,,"It features all the capabilities of the closed sourced Pharaoh decoder -LRB- Koehn 2004 -RRB- . it was developed for English , and adapting it to other languages would involve a major redesign and adaptation of the system",,0,acl_cambridge
